Index,category,sub_category,brand,sale_price,market_price
2712,Cleaning & Household,"Mops, Brushes & Scrubs",Polyguards,115,115
2713,Cleaning & Household,All Purpose Cleaners,Crystale,249,249
2714,Beauty & Hygiene,Skin Care,Aroma Magic ,400,400
2715,Snacks & Branded Foods,Breakfast Cereals,RiteBite Max Protein,695,695
2716,Beauty & Hygiene,Skin Care,Aroma Treasures,243,270
2717,"Kitchen, Garden & Pets",Appliances & Electricals,AGARO,89,150
2718,Cleaning & Household,Stationery,Doms,147,150
2719,Snacks & Branded Foods,Ready To Cook & Eat,Atish ,60,60
2720,Snacks & Branded Foods,Ready To Cook & Eat,Fortune ,43,49
2721,Beauty & Hygiene,Health & Medicine,Bixa Botanical,195,195
2722,"Kitchen, Garden & Pets",Storage & Accessories,Tedemei,559,695
2723,Beauty & Hygiene,Skin Care,Globus Naturals,520,650
2724,"Kitchen, Garden & Pets",Storage & Accessories,Asian,189,276
2725,Snacks & Branded Foods,Ready To Cook & Eat,SDA PAPPADS,50,50
2726,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",NUTRIWISH,950,950
2727,Gourmet & World Food,Chocolates & Biscuits,Heidi,350,350
2728,Cleaning & Household,Pooja Needs,Pahal,79,100
2729,Beauty & Hygiene,Men's Grooming,Uncle Tony,1874.25,2499
2730,"Foodgrains, Oil & Masala",Organic Staples,24 Mantra,125,125
2731,"Kitchen, Garden & Pets",Crockery & Cutlery,Claycraft,399,519
2732,Cleaning & Household,"Disposables, Garbage Bag",Selpak,150,150
2733,Beauty & Hygiene,Hair Care,Shankara,972,1080
2734,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",FabBox,90,90
2735,Beauty & Hygiene,Skin Care,Shahnaz Husain,670,670
2736,Beauty & Hygiene,Health & Medicine,Kerala Ayurveda,150,150
2737,Beauty & Hygiene,Health & Medicine,Herbal Hills,325,325
2738,Beauty & Hygiene,Health & Medicine,Bixa Botanical,245,245
2739,Gourmet & World Food,Cooking & Baking Needs,So Sweet,185,185
2740,Cleaning & Household,Bins & Bathroom Ware,Asian,327,378
2741,Beauty & Hygiene,Health & Medicine,Azani Active Nutrition,1647,1647
2742,Snacks & Branded Foods,Pickles & Chutney,Mother's Recipe,110,110
2743,Gourmet & World Food,Cereals & Breakfast,Monsoon Harvest,740,740
2744,Cleaning & Household,"Mops, Brushes & Scrubs",Liao,119,225
2745,Beauty & Hygiene,Fragrances & Deos,Dkny,4845,5700
2746,Beauty & Hygiene,Oral Care,Oral-B,42.5,50
2747,"Bakery, Cakes & Dairy",Dairy,iD,30,30
2748,Snacks & Branded Foods,Snacks & Namkeen,Haldirams ,120,120
2749,Beauty & Hygiene,Fragrances & Deos,Wild Stone,212.5,250
2750,Cleaning & Household,All Purpose Cleaners,Nimyle,140.4,156
2751,Beauty & Hygiene,Health & Medicine,Dabur,70,70
2752,Fruits & Vegetables,Fresh Vegetables,Fresho,25,31.25
2753,Cleaning & Household,Detergents & Dishwash,Tide,65,65
2754,Gourmet & World Food,Chocolates & Biscuits,Cadbury,350,350
2755,Snacks & Branded Foods,Snacks & Namkeen,Delight Foods,175,175
2756,Beauty & Hygiene,Men's Grooming,Gillette,80.75,85
2757,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",Annapurna,237.65,245
2758,"Foodgrains, Oil & Masala",Masalas & Spices,Orika,89.25,119
2759,Cleaning & Household,Stationery,Wonder,275,275
2760,Cleaning & Household,Stationery,Brother,45,45
2761,Snacks & Branded Foods,Snacks & Namkeen,Sanjay ,72,72
2762,Gourmet & World Food,Cooking & Baking Needs,Bobs Red Mill,617.5,650
2763,Beauty & Hygiene,Skin Care,BodyHerbals,599,599
2764,Cleaning & Household,All Purpose Cleaners,Herbal Strategi,95,95
2765,"Foodgrains, Oil & Masala",Dry Fruits,bb Royal,95,120
2766,"Kitchen, Garden & Pets",Storage & Accessories,Saaj,105,105
2767,Gourmet & World Food,"Sauces, Spreads & Dips",Woh Hup,240,240
2768,Cleaning & Household,All Purpose Cleaners,Maxkleen,99.9,135
2769,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",True Elements,535,595
2770,Snacks & Branded Foods,Snacks & Namkeen,Delight Foods,85,85
2771,Beverages,Fruit Juices & Drinks,Real,94.5,105
2772,Beauty & Hygiene,Health & Medicine,Baidyanath,345,345
2773,Snacks & Branded Foods,Biscuits & Cookies,Sunfeast,10,10
2774,Beauty & Hygiene,Men's Grooming,Set Wet,40,50
2775,Beverages,Tea,ORGANIC INDIA,230,230
2776,Gourmet & World Food,"Atta, Flours & Sooji",Nutty Yogi,150,150
2777,"Foodgrains, Oil & Masala",Masalas & Spices,Udupi Ruchi,80.75,85
2778,Beauty & Hygiene,Men's Grooming,Park avenue,179.1,199
2779,"Kitchen, Garden & Pets",Storage & Accessories,Flair,89,155
2780,Beauty & Hygiene,Men's Grooming,Supermax,131.12,149
2781,Gourmet & World Food,Chocolates & Biscuits,Smoor,3800,3800
2782,Beauty & Hygiene,Hair Care,Himalaya,173,230
2783,Beauty & Hygiene,Feminine Hygiene,ICare,399.2,499
2784,Snacks & Branded Foods,Frozen Veggies & Snacks,GOELD,67.5,135
2785,Beauty & Hygiene,Skin Care,Vlcc,189,270
2786,Beauty & Hygiene,Skin Care,INATUR ,520,650
2787,Snacks & Branded Foods,Snacks & Namkeen,Tagz,50,50
2788,Beverages,Tea,Tata Tea Gold,495,625
2789,Gourmet & World Food,Cooking & Baking Needs,Cafe Junyali,295,295
2790,Snacks & Branded Foods,Ready To Cook & Eat,Aachi,75,75
2791,"Kitchen, Garden & Pets",Crockery & Cutlery,Hot Muggs,415,415
2792,Beauty & Hygiene,Fragrances & Deos,Fogg ,175,250
2793,Snacks & Branded Foods,Ready To Cook & Eat,Iyers ,55,55
2794,Snacks & Branded Foods,Ready To Cook & Eat,Fazlani Foods,99,99
2795,Beverages,Fruit Juices & Drinks,bb Combo,135,135
2796,"Kitchen, Garden & Pets",Storage & Accessories,Aristo,819,1027
2797,"Kitchen, Garden & Pets",Crockery & Cutlery,LaOpala,1079,1350
2798,"Bakery, Cakes & Dairy",Cakes & Pastries,The Baker's Dozen,235,235
2799,"Eggs, Meat & Fish",Fish & Seafood,H.S. Dry Fish,60,60
2800,"Foodgrains, Oil & Masala",Dals & Pulses,Safe Harvest,163.93,169
2801,Cleaning & Household,Bins & Bathroom Ware,Qiaofeng,289,400
2802,Beverages,"Health Drink, Supplement",Ensure,535,565
2803,Cleaning & Household,"Disposables, Garbage Bag",Selpak,340,340
2804,Snacks & Branded Foods,Breakfast Cereals,Kelloggs,20,20
2805,Beauty & Hygiene,Health & Medicine,Bodyguard,149.25,199
2806,Beauty & Hygiene,Men's Grooming,Axe,307.31,600
2807,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",FabBox,90,90
2808,"Kitchen, Garden & Pets",Steel Utensils,BB Home,179,269
2809,Beauty & Hygiene,Skin Care,Nutrinorm,249,249
2810,Beauty & Hygiene,Men's Grooming,Himalaya Men,112,160
2811,Beverages,"Health Drink, Supplement",Protinex ,540,600
2812,"Kitchen, Garden & Pets",Appliances & Electricals,Panasonic,215,240
2813,Beverages,Energy & Soft Drinks,7 Up,140,180
2814,"Foodgrains, Oil & Masala",Rice & Rice Products,India Gate,133,143
2815,Baby Care,Diapers & Wipes,Mee Mee,240,300
2816,Beauty & Hygiene,Health & Medicine,Bixa Botanical,245,245
2817,Gourmet & World Food,Cooking & Baking Needs,Organicana,75,75
2818,"Kitchen, Garden & Pets",Storage & Accessories,DP,259,479
2819,Beauty & Hygiene,Skin Care,Pears,135,150
2820,"Foodgrains, Oil & Masala",Masalas & Spices,Keya,84,99
2821,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Tong Garden,127.5,150
2822,Beauty & Hygiene,Bath & Hand Wash,Plum,650,650
2823,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Future Organics,64,64
2824,Gourmet & World Food,"Pasta, Soup & Noodles",Anmara,396,495
2825,"Foodgrains, Oil & Masala",Masalas & Spices,Keya,144.5,170
2826,Beauty & Hygiene,Men's Grooming,Garnier Men,288.8,380
2827,"Eggs, Meat & Fish","Sausages, Bacon & Salami",ALF-FARMS,140,140
2828,"Eggs, Meat & Fish",Fish & Seafood,Gadre,165.75,195
2829,Beauty & Hygiene,Fragrances & Deos,Nike,195.3,279
2830,Snacks & Branded Foods,Ready To Cook & Eat,Gits,110,110
2831,Beauty & Hygiene,Skin Care,Lotus Herbals,105,140
2832,"Kitchen, Garden & Pets",Storage & Accessories,BB Home,209,499
2833,Beauty & Hygiene,Hair Care,Matrix,275,275
2834,Beauty & Hygiene,Hair Care,AGARO,2100,2100
2835,Cleaning & Household,Bins & Bathroom Ware,Nakoda,529,658
2836,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",GoodDiet,109,185
2837,Beauty & Hygiene,Skin Care,Aroma Magic ,562.5,750
2838,Snacks & Branded Foods,Ready To Cook & Eat,Prasukh,144,160
2839,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Veeba,154.56,184
2840,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",REGENCY,219,240
2841,Beauty & Hygiene,Skin Care,Aroma Treasures,299.7,333
2842,"Kitchen, Garden & Pets",Cookware & Non Stick,Prestige,1820,2020
2843,Snacks & Branded Foods,Breakfast Cereals,Soulfull,449,449
2844,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",MAGGI ,60.39,68
2845,Beauty & Hygiene,Skin Care,Glamveda,295.2,369
2846,Baby Care,"Atta, Flours & Sooji",Slurrp Farm,300,300
2847,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",By Nature,400,400
2848,Beverages,Coffee,TrueSouth,150,150
2849,Baby Care,Baby Bath & Hygiene,Johnson's baby,621,750
2850,Beauty & Hygiene,Bath & Hand Wash,Himalaya,92.65,109
2851,"Foodgrains, Oil & Masala",Dry Fruits,bb Royal,310,600
2852,Beauty & Hygiene,Skin Care,Shankara,2056.5,2285
2853,Cleaning & Household,Fresheners & Repellents,Soulflower,800,800
2854,Gourmet & World Food,Cooking & Baking Needs,American Pancake Co.,175.5,195
2855,Beauty & Hygiene,Oral Care,Dabur,136,170
2856,Beauty & Hygiene,Skin Care,Himalaya,540,540
2857,Gourmet & World Food,Tinned & Processed Food,Britte ,140,140
2858,Cleaning & Household,Stationery,Classmate,53,55
2859,"Bakery, Cakes & Dairy",Dairy,Heritage,96,100
2860,"Kitchen, Garden & Pets",Cookware & Non Stick,HAZEL,749,1099
2861,Beauty & Hygiene,Bath & Hand Wash,Himalaya,83.6,95
2862,Cleaning & Household,Bins & Bathroom Ware,Nakoda,511,511
2863,"Kitchen, Garden & Pets",Crockery & Cutlery,Claycraft,99,175
2864,Beauty & Hygiene,Hair Care,Vegetal,295,295
2865,Snacks & Branded Foods,Biscuits & Cookies,Mcvities,27,30
2866,Snacks & Branded Foods,Ready To Cook & Eat,Balaji foods,35,35
2867,Beauty & Hygiene,Hair Care,Oriental Botanics,449,449
2868,Beauty & Hygiene,Health & Medicine,Azani Active Nutrition,918,918
2869,Snacks & Branded Foods,Frozen Veggies & Snacks,McCain,259.25,305
2870,Beverages,Coffee,iD,76,95
2871,Beverages,Coffee,Rage Coffee,549,549
2872,Cleaning & Household,"Mops, Brushes & Scrubs",DP,159,219
2873,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",NUTRIWISH,450,450
2874,Beauty & Hygiene,Skin Care,Globus Naturals,132,165
2875,Snacks & Branded Foods,Breakfast Cereals,PRISTINE,195,195
2876,Beauty & Hygiene,Skin Care,The Moms Co,969,969
2877,"Kitchen, Garden & Pets",Storage & Accessories,Tedemei,559,695
2878,Gourmet & World Food,Drinks & Beverages,Brewhouse Tea Brewing Co.,72,80
2879,Cleaning & Household,Detergents & Dishwash,Revive,99.33,129
2880,Beauty & Hygiene,Men's Grooming,Man Arden,299,299
2881,Beverages,Tea,VAHDAM,140,200
2882,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Fresho Signature,362.7,510
2883,Beauty & Hygiene,Hair Care,Mamaearth,349,349
2884,Beauty & Hygiene,Skin Care,It's Skin,100,100
2885,"Kitchen, Garden & Pets",Pet Food & Accessories,Whiskas,1620,1800
2886,Cleaning & Household,Bins & Bathroom Ware,Ratan,129,169
2887,"Kitchen, Garden & Pets",Crockery & Cutlery,Iveo ,319,392
2888,"Bakery, Cakes & Dairy","Cookies, Rusk & Khari",Nourish Organics,250,250
2889,Gourmet & World Food,Cooking & Baking Needs,Serapheena,126.65,149
2890,"Kitchen, Garden & Pets",Crockery & Cutlery,Rslee,299,299
2891,Beverages,Tea,VAHDAM,559.3,799
2892,Beauty & Hygiene,Bath & Hand Wash,Bodyguard,99.6,120
2893,"Bakery, Cakes & Dairy","Cookies, Rusk & Khari",Lovely Bake Studio,166.5,185
2894,Beauty & Hygiene,Oral Care,Colgate,749.25,999
2895,Gourmet & World Food,Chocolates & Biscuits,Coco Cado,100,100
2896,Beauty & Hygiene,Men's Grooming,Garnier Men,211.65,249
2897,Beauty & Hygiene,Hair Care,Organic Harvest,718.2,945
2898,Beverages,Tea,VAHDAM,225,225
2899,"Foodgrains, Oil & Masala",Organic Staples,Praakritik,1450,1450
2900,Gourmet & World Food,Dairy & Cheese,Fresho Signature,579.6,644
2901,Beauty & Hygiene,Health & Medicine,Rock Gold,4699,4699
2902,Beauty & Hygiene,Health & Medicine,3BO,245,245
2903,Cleaning & Household,All Purpose Cleaners,Weiman,775,775
2904,Beauty & Hygiene,Skin Care,Khadi Natural,150,215
2905,"Kitchen, Garden & Pets",Storage & Accessories,Nouvetta,439,445
2906,Snacks & Branded Foods,Pickles & Chutney,Organica,139,139
2907,Cleaning & Household,"Mops, Brushes & Scrubs",Magix,72,72
2908,"Kitchen, Garden & Pets",Storage & Accessories,DP,189,349
2909,Beverages,Tea,Teamonk,612.5,875
2910,Cleaning & Household,Bins & Bathroom Ware,Cello,210,210
2911,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Fresho Signature,229,365
2912,Beauty & Hygiene,Skin Care,Olivia,60,60
2913,Snacks & Branded Foods,Biscuits & Cookies,Sunfeast,54.15,60
2914,Cleaning & Household,"Mops, Brushes & Scrubs",Good Home,20,20
2915,Beauty & Hygiene,Hair Care,Madilu,225,225
2916,"Foodgrains, Oil & Masala",Dry Fruits,FabBox,100,100
2917,Beauty & Hygiene,Oral Care,Colgate,147,196
2918,"Foodgrains, Oil & Masala",Masalas & Spices,Mdh,55,55
2919,Cleaning & Household,Stationery,Kaadoo,600,799
2920,Beauty & Hygiene,Hair Care,Oriental Botanics,799,999
2921,Cleaning & Household,Bins & Bathroom Ware,Swastik,149,176
2922,"Kitchen, Garden & Pets",Appliances & Electricals,Milltec,449,565
2923,"Kitchen, Garden & Pets",Crockery & Cutlery,Yera,189,220
2924,Beauty & Hygiene,Hair Care,Vega,110,110
2925,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Phalyum,90,90
2926,Beauty & Hygiene,Skin Care,INATUR ,1155,1650
2927,Cleaning & Household,"Mops, Brushes & Scrubs",Magix,108,108
2928,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",Rampura,55,55
2929,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Zevic,325,325
2930,Fruits & Vegetables,Fresh Fruits,Fresho,79,98.75
2931,Gourmet & World Food,Oils & Vinegar,Health 1st,825,825
2932,Gourmet & World Food,"Sauces, Spreads & Dips",American Garden ,310,310
2933,Baby Care,Baby Accessories,Pigeon Baby,249,249
2934,Snacks & Branded Foods,Ready To Cook & Eat,Ask Foods,60,60
2935,Cleaning & Household,Detergents & Dishwash,Rin,85,85
2936,Gourmet & World Food,Cereals & Breakfast,NUTRIWISH,125,125
2937,Cleaning & Household,Bins & Bathroom Ware,Aristo,339,425
2938,Cleaning & Household,All Purpose Cleaners,Fairy,299,299
2939,Beauty & Hygiene,Hair Care,Wow Skin Science,402.5,575
2940,Cleaning & Household,Fresheners & Repellents,Soulflower,800,800
2941,Gourmet & World Food,Drinks & Beverages,Urban Platter,360,400
2942,Beauty & Hygiene,Hair Care,Dabur Amla,233.75,275
2943,Gourmet & World Food,"Sauces, Spreads & Dips",Ongs,240,240
2944,Snacks & Branded Foods,Snacks & Namkeen,Pringles,91.08,99
2945,Gourmet & World Food,"Sauces, Spreads & Dips",Wingreens Farms,400,400
2946,Snacks & Branded Foods,Biscuits & Cookies,Parle,45,60
2947,Beauty & Hygiene,Men's Grooming,The Man Company,244,349
2948,Gourmet & World Food,Drinks & Beverages,FIESTA,315,315
2949,Cleaning & Household,Pooja Needs,Jaji,12,12
2950,Snacks & Branded Foods,Snacks & Namkeen,Balaji foods,70,70
2951,Beauty & Hygiene,Fragrances & Deos,Jaguar,1800,3600
2952,Beauty & Hygiene,Skin Care,ST. D'VENCE,299,299
2953,"Foodgrains, Oil & Masala",Masalas & Spices,Kohinoor,16,20
2954,Beauty & Hygiene,Bath & Hand Wash,Dr Rhazes,178,178
2955,Beauty & Hygiene,Skin Care,Nutrinorm,249,249
2956,"Foodgrains, Oil & Masala",Masalas & Spices,Eastern,75,75
2957,Snacks & Branded Foods,Snacks & Namkeen,LiL'Goodness,32,40
2958,Gourmet & World Food,Chocolates & Biscuits,Marshmelts,279,299
2959,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",The Nibble Box,60,60
2960,"Foodgrains, Oil & Masala",Masalas & Spices,Keya,118.15,139
2961,Gourmet & World Food,Oils & Vinegar,Rro,1475,1475
2962,Beverages,Tea,Kapiva Ayurveda,449,449
2963,"Foodgrains, Oil & Masala",Masalas & Spices,Aachi,30.6,34
2964,Beauty & Hygiene,Hair Care,Schwarzkopf,425,425
2965,Beauty & Hygiene,Hair Care,YVES ROCHER,500,500
2966,Beverages,Tea,VAHDAM,140,200
2967,Beauty & Hygiene,Health & Medicine,ORGANIC INDIA,205,205
2968,Beauty & Hygiene,Fragrances & Deos,United Colors Of Benetton ,3000,3000
2969,Cleaning & Household,"Disposables, Garbage Bag",Peebuddy,297.5,350
2970,Gourmet & World Food,Chocolates & Biscuits,Schar,225,225
2971,Gourmet & World Food,Drinks & Beverages,Nectar Valley,295,295
2972,Gourmet & World Food,Chocolates & Biscuits,Haribo,299,299
2973,"Foodgrains, Oil & Masala",Rice & Rice Products,Earthon,224,224
2974,Snacks & Branded Foods,Chocolates & Candies,Soklet,200,200
2975,Gourmet & World Food,Chocolates & Biscuits,Sugarless Bliss,180,180
2976,Gourmet & World Food,Chocolates & Biscuits,Choc Coin,150,150
2977,Cleaning & Household,Fresheners & Repellents,Wonder Fresh ,84,140
2978,Fruits & Vegetables,Cuts & Sprouts,Fresho,32,40
2979,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Nature Way,385,385
2980,Gourmet & World Food,Drinks & Beverages,Tang,349,349
2981,Fruits & Vegetables,Cuts & Sprouts,Fresho,41,51.25
2982,Beauty & Hygiene,Fragrances & Deos,Eva,142.5,190
2983,"Kitchen, Garden & Pets",Cookware & Non Stick,Wonderchef,1800,1800
2984,Beauty & Hygiene,Skin Care,Vlcc,248.84,395
2985,Beauty & Hygiene,Health & Medicine,Bixa Botanical,195,195
2986,Snacks & Branded Foods,Chocolates & Candies,Cadbury,200,200
2987,"Kitchen, Garden & Pets",Kitchen Accessories,Ritu,69,90
2988,Beauty & Hygiene,Bath & Hand Wash,Nyassa,325,325
2989,Gourmet & World Food,"Sauces, Spreads & Dips",NUTRIWISH,800,800
2990,"Foodgrains, Oil & Masala",Organic Staples,24 Mantra,80,80
2991,"Foodgrains, Oil & Masala",Organic Staples,Natureland Organics,120,120
2992,Cleaning & Household,Pooja Needs,Mangaldeep,50,50
2993,Cleaning & Household,Fresheners & Repellents,Odonil ,75,75
2994,Snacks & Branded Foods,Ready To Cook & Eat,Slurrp Farm,224.25,299
2995,"Kitchen, Garden & Pets",Crockery & Cutlery,Roxx,149,149
2996,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,79,98.75
2997,Snacks & Branded Foods,Snacks & Namkeen,Delight Foods,99,99
2998,"Kitchen, Garden & Pets",Pet Food & Accessories,Wahl,400,400
2999,"Kitchen, Garden & Pets",Steel Utensils,BB Home,349,479
3000,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Cornitos,106.25,125
3001,Beauty & Hygiene,Men's Grooming,EL PASO,250,250
3002,Gourmet & World Food,Cooking & Baking Needs,On1y,99,99
3003,Gourmet & World Food,"Sauces, Spreads & Dips",Sakurafresh,260,260
3004,Cleaning & Household,Car & Shoe Care,Ambi pur,199,199
3005,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",4700BC,9,10
3006,"Kitchen, Garden & Pets",Cookware & Non Stick,BB Home,529,1095
3007,Beauty & Hygiene,Skin Care,Mirabelle,77.35,119
3008,"Foodgrains, Oil & Masala",Masalas & Spices,Mother's Recipe,45.1,55
3009,Beauty & Hygiene,Bath & Hand Wash,Khadi Natural,66.5,70
3010,Beauty & Hygiene,Hair Care,Bblunt,453.64,600
3011,Gourmet & World Food,Dairy & Cheese,Fresho Signature,505.8,562
3012,Beauty & Hygiene,Fragrances & Deos,Dorall Collection,419.3,599
3013,"Kitchen, Garden & Pets",Appliances & Electricals,Energizer,45,49
3014,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Rostaa,365.2,440
3015,Beauty & Hygiene,Skin Care,Arata Zero Chemicals,517.5,575
3016,"Kitchen, Garden & Pets",Storage & Accessories,JOYO,179,288
3017,Beauty & Hygiene,Bath & Hand Wash,Vivel,25,25
3018,Cleaning & Household,All Purpose Cleaners,Colin,78,78
3019,"Foodgrains, Oil & Masala",Organic Staples,Himalayan Natives,93.5,110
3020,Beauty & Hygiene,Fragrances & Deos,Park avenue,169.15,199
3021,"Kitchen, Garden & Pets",Crockery & Cutlery,Hi-Luxe,995,995
3022,Beverages,Fruit Juices & Drinks,Tropicana,84,105
3023,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Catch,99,99
3024,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",REGENCY,95,110
3025,Cleaning & Household,"Mops, Brushes & Scrubs",Gala,179,199
3026,"Kitchen, Garden & Pets",Storage & Accessories,Flair,59,95
3027,"Kitchen, Garden & Pets",Storage & Accessories,Steelo,269,372
3028,Beauty & Hygiene,Skin Care,MyGlamm,119.2,149
3029,Baby Care,Diapers & Wipes,Mamypoko,700,999
3030,Gourmet & World Food,Cooking & Baking Needs,Cafe Junyali,399,399
3031,Snacks & Branded Foods,Snacks & Namkeen,SACHAMOTI,75,75
3032,Gourmet & World Food,Drinks & Beverages,Colombian Brew Coffee,399,399
3033,Fruits & Vegetables,Fresh Vegetables,Fresho,23,28.75
3034,"Kitchen, Garden & Pets",Storage & Accessories,Nayasa,249,329
3035,Beauty & Hygiene,Fragrances & Deos,Old Spice,211.65,249
3036,"Kitchen, Garden & Pets",Steel Utensils,Steel Lock,599,799
3037,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Bechef,160,200
3038,Gourmet & World Food,Oils & Vinegar,Voila,380,760
3039,"Kitchen, Garden & Pets",Steel Utensils,Magnus,899,1122
3040,"Kitchen, Garden & Pets",Crockery & Cutlery,Treo,469,600
3041,Beauty & Hygiene,Health & Medicine,3BO,275,275
3042,Beauty & Hygiene,Bath & Hand Wash,Dr. Morepen,211.65,249
3043,"Kitchen, Garden & Pets",Bakeware,HAZEL,99,429
3044,"Kitchen, Garden & Pets",Crockery & Cutlery,Lyra,399,610
3045,"Kitchen, Garden & Pets",Pet Food & Accessories,Whiskas,1478.4,1680
3046,"Kitchen, Garden & Pets",Crockery & Cutlery,Claycraft,459,609
3047,Fruits & Vegetables,Fresh Vegetables,Fresho,23,28.75
3048,"Bakery, Cakes & Dairy",Dairy,So Good,495,550
3049,Beauty & Hygiene,Skin Care,BIOTIQUE,149,199
3050,Beverages,Fruit Juices & Drinks,B Natural,59.4,110
3051,Snacks & Branded Foods,Breakfast Cereals,Kelloggs,425,425
3052,Beauty & Hygiene,Fragrances & Deos,HE,190,190
3053,Beauty & Hygiene,Health & Medicine,Puma,599,599
3054,Cleaning & Household,"Mops, Brushes & Scrubs",Magix,260,260
3055,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Del Monte,80,80
