index,category,sub_category,brand,sale_price,market_price
6447,Beauty & Hygiene,Health & Medicine,Meghdoot,190,190
6448,"Foodgrains, Oil & Masala",Masalas & Spices,Eastern,137.75,145
6449,"Kitchen, Garden & Pets",Storage & Accessories,BB Home,249,495
6450,Cleaning & Household,"Mops, Brushes & Scrubs",BB Home,599,1090
6451,Beauty & Hygiene,Bath & Hand Wash,Lifebuoy,82,82
6452,Gourmet & World Food,Oils & Vinegar,Pietro Coricelli,4400,4400
6453,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Nissin Food,120,150
6454,Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,12,15
6455,Beauty & Hygiene,Skin Care,Aloe Veda,675,750
6456,Beauty & Hygiene,Bath & Hand Wash,Himalaya,54.1,60
6457,Gourmet & World Food,Chocolates & Biscuits,Hersheys ,875,875
6458,"Kitchen, Garden & Pets",Storage & Accessories,Ratan,49,78
6459,"Kitchen, Garden & Pets",Kitchen Accessories,BB Home,549,999
6460,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",GoodDiet,70,95
6461,Gourmet & World Food,Cooking & Baking Needs,GoodDiet,195,285
6462,Beauty & Hygiene,Oral Care,Colgate,93,93
6463,Gourmet & World Food,Oils & Vinegar,RawNH,399,399
6464,Snacks & Branded Foods,Snacks & Namkeen,Nutty Yogi,79,79
6465,Beauty & Hygiene,Skin Care,Himalaya,105,140
6466,Gourmet & World Food,"Sauces, Spreads & Dips",Real Thai,199,199
6467,Gourmet & World Food,Cooking & Baking Needs,BENGAMESE,199,199
6468,"Kitchen, Garden & Pets",Crockery & Cutlery,Pyrex,299,325
6469,"Kitchen, Garden & Pets",Storage & Accessories,Laplast,499,749
6470,Beauty & Hygiene,Health & Medicine,Dabur,305,305
6471,Cleaning & Household,Stationery,Navneet Youva,133,140
6472,Beauty & Hygiene,Health & Medicine,Kare Med,285,500
6473,Gourmet & World Food,"Pasta, Soup & Noodles",Koka,67.5,75
6474,Fruits & Vegetables,Cuts & Sprouts,Fresho,33,41.25
6475,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Himalayan Natives,74.25,99
6476,Snacks & Branded Foods,Ready To Cook & Eat,Fazlani Foods,99,99
6477,"Kitchen, Garden & Pets",Crockery & Cutlery,Iveo ,149,200
6478,Cleaning & Household,"Mops, Brushes & Scrubs",Liao,499,759
6479,Beauty & Hygiene,Men's Grooming,Embark,295,295
6480,"Foodgrains, Oil & Masala",Organic Staples,Turn Organic ,112.5,125
6481,Cleaning & Household,All Purpose Cleaners,Lizol,125,136
6482,Beauty & Hygiene,Skin Care,The Face Shop,525,700
6483,Beauty & Hygiene,Skin Care,Just Herbs,625,625
6484,Beauty & Hygiene,Health & Medicine,Jiva Ayurveda,185,185
6485,Snacks & Branded Foods,Ready To Cook & Eat,Instafeast,45,45
6486,Beauty & Hygiene,Skin Care,Jergens,296.1,329
6487,Beauty & Hygiene,Health & Medicine,Meghdoot,195,195
6488,Beauty & Hygiene,Fragrances & Deos,All Good Scents,1032,1290
6489,"Foodgrains, Oil & Masala",Dry Fruits,Grocery Farm,99,99
6490,Snacks & Branded Foods,Ready To Cook & Eat,Weikfield,30,30
6491,Snacks & Branded Foods,Snacks & Namkeen,Nutty Yogi,79,79
6492,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",The Harvest Bowl,149.5,299
6493,Snacks & Branded Foods,Chocolates & Candies,Fabelle,1450,1450
6494,Cleaning & Household,Stationery,Papergrid,162,170
6495,Beauty & Hygiene,Hair Care,Mamaearth,599,599
6496,Snacks & Branded Foods,Snacks & Namkeen,ACT II,50,50
6497,"Eggs, Meat & Fish",Fish & Seafood,Golden Prize,113.05,119
6498,"Kitchen, Garden & Pets",Pet Food & Accessories,Captain Zack,99,99
6499,Gourmet & World Food,Drinks & Beverages,Colombian Brew Coffee,119,119
6500,"Foodgrains, Oil & Masala",Masalas & Spices,Aachi,33.6,35
6501,"Foodgrains, Oil & Masala",Dry Fruits,Marudhar,97.75,115
6502,Cleaning & Household,All Purpose Cleaners,ECO365,409,409
6503,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",GoodDiet,79,109
6504,Gourmet & World Food,Drinks & Beverages,Tang,349,349
6505,Gourmet & World Food,Dairy & Cheese,Papacream,395,395
6506,Snacks & Branded Foods,Snacks & Namkeen,Balaji foods,50,50
6507,"Kitchen, Garden & Pets",Crockery & Cutlery,Servewell,125,125
6508,Gourmet & World Food,Drinks & Beverages,Sleepy Owl,400,500
6509,Beauty & Hygiene,Bath & Hand Wash,Palmolive,169.15,199
6510,"Foodgrains, Oil & Masala",Organic Staples,Natureland Organics,75,75
6511,Beverages,Fruit Juices & Drinks,Shunya,60,60
6512,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",True Elements,585,650
6513,"Kitchen, Garden & Pets",Crockery & Cutlery,Pasabahce,579,714
6514,Beauty & Hygiene,Health & Medicine,Vedapure,749,749
6515,Snacks & Branded Foods,Biscuits & Cookies,Sunfeast,60,60
6516,Cleaning & Household,Bins & Bathroom Ware,Nakoda,310,310
6517,Beverages,Fruit Juices & Drinks,Cocojal,270,270
6518,Beauty & Hygiene,Fragrances & Deos,Nivea Men,205.8,210
6519,Beauty & Hygiene,Health & Medicine,Skore,80,80
6520,Cleaning & Household,Pooja Needs,Trm,159,345
6521,Beauty & Hygiene,Feminine Hygiene,Sirona,155.4,185
6522,Cleaning & Household,Pooja Needs,Yagna,80,80
6523,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",By Nature,130,130
6524,"Eggs, Meat & Fish",Fish & Seafood,Golden Prize,308.75,325
6525,"Kitchen, Garden & Pets",Storage & Accessories,Princeware,179,330
6526,"Foodgrains, Oil & Masala",Masalas & Spices,Orika,59.25,79
6527,Beauty & Hygiene,Bath & Hand Wash,Pears,236,275
6528,Beauty & Hygiene,Feminine Hygiene,Whisper ,80,80
6529,Cleaning & Household,Fresheners & Repellents,Wonder Fresh ,84,140
6530,Gourmet & World Food,Chocolates & Biscuits,Sapphire,180,180
6531,Beauty & Hygiene,Skin Care,Lotus Herbals,212,265
6532,Beauty & Hygiene,Makeup,Lakme,472,675
6533,"Kitchen, Garden & Pets",Kitchen Accessories,Fackelmann,229,229
6534,"Kitchen, Garden & Pets",Pet Food & Accessories,DP,249,249
6535,"Kitchen, Garden & Pets",Storage & Accessories,Hm International,299,399
6536,Beauty & Hygiene,Health & Medicine,Foresta Organics,1499,1499
6537,Baby Care,Diapers & Wipes,Pampers ,391.02,399
6538,Beauty & Hygiene,Skin Care,Organic Harvest,80.75,95
6539,Beauty & Hygiene,Feminine Hygiene,Sirona,299.25,399
6540,Beauty & Hygiene,Men's Grooming,Brylcreem,193.5,215
6541,Beauty & Hygiene,Bath & Hand Wash,Soulflower,212.5,250
6542,"Kitchen, Garden & Pets",Crockery & Cutlery,Soogo,399,399
6543,Beauty & Hygiene,Skin Care,Glamveda,360,450
6544,Beauty & Hygiene,Skin Care,Palmer's,525,525
6545,Beauty & Hygiene,Men's Grooming,Fogg ,184,230
6546,"Foodgrains, Oil & Masala",Masalas & Spices,Eastern,41,41
6547,"Kitchen, Garden & Pets",Pet Food & Accessories,Whiskas,1195,1275
6548,"Kitchen, Garden & Pets",Crockery & Cutlery,Roxx,345,345
6549,Beauty & Hygiene,Men's Grooming,Cinthol,99,99
6550,"Kitchen, Garden & Pets",Storage & Accessories,Princeware,89,144
6551,"Kitchen, Garden & Pets",Storage & Accessories,Hm International,359,399
6552,Gourmet & World Food,Drinks & Beverages,Teamonk,315,450
6553,Snacks & Branded Foods,Breakfast Cereals,Saffola,175,195
6554,Beauty & Hygiene,Fragrances & Deos,Skinn by Titan,474.05,499
6555,Beauty & Hygiene,Health & Medicine,Muniyal Ayurveda,120,120
6556,Beauty & Hygiene,Skin Care,It's Skin,810,900
6557,Beauty & Hygiene,Bath & Hand Wash,Fiama,70,70
6558,Beauty & Hygiene,Bath & Hand Wash,Bare Essentials,89.1,99
6559,"Kitchen, Garden & Pets",Crockery & Cutlery,LaOpala,449,495
6560,Gourmet & World Food,Chocolates & Biscuits,Cocon,75,75
6561,"Kitchen, Garden & Pets",Storage & Accessories,Polyset,99,136
6562,Beauty & Hygiene,Fragrances & Deos,Nike,583.7,898
6563,Beauty & Hygiene,Health & Medicine,Kerala Ayurveda,200,200
6564,Beauty & Hygiene,Skin Care,Joy,97.75,115
6565,Gourmet & World Food,"Sauces, Spreads & Dips",HappyChef,149,249
6566,Beauty & Hygiene,Hair Care,Pantene,385,550
6567,Snacks & Branded Foods,Snacks & Namkeen,Sanjay ,45,45
6568,"Foodgrains, Oil & Masala",Masalas & Spices,JK,97.5,130
6569,Gourmet & World Food,Oils & Vinegar,Health 1st,130,130
6570,Gourmet & World Food,"Sauces, Spreads & Dips",American Garden ,245,245
6571,Beauty & Hygiene,Skin Care,ORGANIC INDIA,345,345
6572,Beauty & Hygiene,Hair Care,Meghdoot,200,200
6573,"Foodgrains, Oil & Masala",Organic Staples,Aashirvaad,109.25,115
6574,Snacks & Branded Foods,Ready To Cook & Eat,Abbies,70,70
6575,Gourmet & World Food,"Pasta, Soup & Noodles",Yum Yum,35,35
6576,Gourmet & World Food,Cooking & Baking Needs,NUTRASHIL,225,250
6577,Beauty & Hygiene,Men's Grooming,Bombay Shaving Company,198,245
6578,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Del Monte,99,99
6579,"Kitchen, Garden & Pets",Storage & Accessories,Hm International,199,199
6580,Gourmet & World Food,Drinks & Beverages,Teamonk,525,750
6581,Beauty & Hygiene,Skin Care,Astaberry,285.3,317
6582,Beauty & Hygiene,Health & Medicine,Sri Sri Tattva,80,80
6583,Beauty & Hygiene,Health & Medicine,Dr. Morepen,67.9,70
6584,Gourmet & World Food,Drinks & Beverages,Lavazza,350,350
6585,Beauty & Hygiene,Hair Care,Meera,68,68
6586,Gourmet & World Food,Chocolates & Biscuits,Rage,340,340
6587,Cleaning & Household,Pooja Needs,HAZEL,149,168
6588,Beauty & Hygiene,Skin Care,Olivia,12.75,15
6589,Beauty & Hygiene,Skin Care,Himalaya,120,150
6590,Beauty & Hygiene,Skin Care,The Moms Co,393,393
6591,Beverages,Energy & Soft Drinks,Red Bull,381,435
6592,Beauty & Hygiene,Feminine Hygiene,STAYFREE,115,115
6593,Beauty & Hygiene,Health & Medicine,Siang Pure,265,265
6594,"Bakery, Cakes & Dairy",Dairy,Amul,225,235
6595,Beauty & Hygiene,Bath & Hand Wash,Chandrika ,110.58,114
6596,Baby Care,Baby Bath & Hygiene,Mee Mee,136.71,147
6597,Beauty & Hygiene,Skin Care,Garnier Men,288.8,380
6598,Gourmet & World Food,Chocolates & Biscuits,Munchys,185,185
6599,Cleaning & Household,All Purpose Cleaners,SOVI,153.3,219
6600,Cleaning & Household,"Mops, Brushes & Scrubs",Rise N Shine,45,75
6601,Snacks & Branded Foods,Pickles & Chutney,Nirapara,88,88
6602,Beauty & Hygiene,Skin Care,Sri Sri Ayurveda ,60,60
6603,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,137,179
6604,Beverages,Tea,18 Herbs,260,260
6605,"Kitchen, Garden & Pets",Crockery & Cutlery,Claycraft,235,235
6606,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",True Elements,142,149
6607,"Kitchen, Garden & Pets",Cookware & Non Stick,Kitchen Essentials,499,725
6608,Gourmet & World Food,Cooking & Baking Needs,GPC,135,150
6609,Snacks & Branded Foods,Snacks & Namkeen,Sanjay ,65,65
6610,Beauty & Hygiene,Bath & Hand Wash,Soulflower,340,400
6611,Gourmet & World Food,Cereals & Breakfast,The Whole Truth,510,600
6612,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Miaow Miaow,75,75
6613,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",MAGGI ,178.7,196
6614,"Bakery, Cakes & Dairy",Dairy,Paper Boat,30,30
6615,Cleaning & Household,Fresheners & Repellents,BB Home Herbal,165,210
6616,Snacks & Branded Foods,Ready To Cook & Eat,MTR,145,145
6617,Beauty & Hygiene,Bath & Hand Wash,Soulflower,212.5,250
6618,"Foodgrains, Oil & Masala",Dals & Pulses,bb Royal,295,420
6619,"Bakery, Cakes & Dairy",Dairy,Jersey,30,30
6620,Snacks & Branded Foods,Breakfast Cereals,Kelloggs,315,315
6621,"Foodgrains, Oil & Masala",Masalas & Spices,bb Royal,232,300
6622,"Kitchen, Garden & Pets",Pet Food & Accessories,Temptations,882,900
6623,Cleaning & Household,"Mops, Brushes & Scrubs",Scotch brite,125,140
6624,"Kitchen, Garden & Pets",Storage & Accessories,Ciplaplast,1609,1625
6625,Cleaning & Household,Stationery,B Vishal,792,1319
6626,Snacks & Branded Foods,Pickles & Chutney,Delight Foods,130,130
6627,Beauty & Hygiene,Feminine Hygiene,Sirona,299.7,370
6628,"Foodgrains, Oil & Masala",Rice & Rice Products,Fortune ,71,130
6629,Cleaning & Household,"Mops, Brushes & Scrubs",Gala,110,110
6630,Beauty & Hygiene,Health & Medicine,Bixa Botanical,195,195
6631,"Kitchen, Garden & Pets",Cookware & Non Stick,Hawkins Futura,1572.25,1655
6632,Snacks & Branded Foods,Ready To Cook & Eat,iD Fresho,106,150
6633,Beauty & Hygiene,Bath & Hand Wash,Meghdoot,70,70
6634,Beauty & Hygiene,Skin Care,Fizzy Fern,548.25,645
6635,Beauty & Hygiene,Health & Medicine,Siang Pure,140,140
6636,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Parry's,50,50
6637,"Kitchen, Garden & Pets",Kitchen Accessories,Kvg,85,189
6638,Snacks & Branded Foods,Biscuits & Cookies,Sunfeast,54,60
6639,"Kitchen, Garden & Pets",Kitchen Accessories,Anjali,135,225
6640,Fruits & Vegetables,Fresh Fruits,Fresho,260,336.25
6641,Beauty & Hygiene,Skin Care,Panache,479.2,599
6642,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Fresho,212.8,280
6643,Snacks & Branded Foods,Breakfast Cereals,FabBox,160,160
6644,Baby Care,Baby Bath & Hygiene,Johnson's baby,80,80
6645,Beauty & Hygiene,Bath & Hand Wash,Muyi,99,149
6646,Beauty & Hygiene,Skin Care,Joy,209.3,299
6647,Snacks & Branded Foods,Snacks & Namkeen,Too Yumm!,44.82,60
6648,Baby Care,Baby Bath & Hygiene,Vilvaa,200,200
6649,Gourmet & World Food,Oils & Vinegar,Sol,4196.5,5995
6650,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,75,75
6651,Beauty & Hygiene,Fragrances & Deos,Rasasi,284.05,299
6652,Gourmet & World Food,"Pasta, Soup & Noodles",Koka,112.5,125
6653,"Foodgrains, Oil & Masala",Organic Staples,24 Mantra,135,135
6654,Gourmet & World Food,Cooking & Baking Needs,Puramate,40.5,45
6655,Beauty & Hygiene,Health & Medicine,Meghdoot,195,195
6656,Gourmet & World Food,"Pasta, Soup & Noodles",NutraHi,180,180
6657,Gourmet & World Food,"Sauces, Spreads & Dips",Nutty Yogi,199,199
6658,Fruits & Vegetables,Fresh Vegetables,Fresho,45,56.25
6659,Cleaning & Household,"Mops, Brushes & Scrubs",SHAMROCK,49,79
6660,"Kitchen, Garden & Pets",Steel Utensils,BB Home,549,999
6661,Gourmet & World Food,Dairy & Cheese,Epigamia ,49,70
6662,Snacks & Branded Foods,Snacks & Namkeen,NUTRIWISH,250,250
6663,Gourmet & World Food,Drinks & Beverages,Karma Kettle,350,350
6664,"Kitchen, Garden & Pets",Pet Food & Accessories,Whiskas,199.5,210
6665,Beverages,Fruit Juices & Drinks,Paper Boat,110,110
6666,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Himalayan Natives,141.75,189
6667,Snacks & Branded Foods,Ready To Cook & Eat,Weikfield,40,45
6668,"Foodgrains, Oil & Masala",Masalas & Spices,bb Royal,18,30
6669,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",bb Royal,69,88
6670,Snacks & Branded Foods,Ready To Cook & Eat,Manna ,95,95
6671,Beauty & Hygiene,Skin Care,Olay,494.1,549
6672,Beauty & Hygiene,Bath & Hand Wash,BB Home,99,110
6673,"Kitchen, Garden & Pets",Steel Utensils,NanoNine,449,666
6674,Beverages,Tea,Organic Tattva,152,160
6675,Gourmet & World Food,Chocolates & Biscuits,Lindberg,109,149
6676,Beauty & Hygiene,Bath & Hand Wash,Nyle,2450,2450
6677,Cleaning & Household,Stationery,Kores,20,20
6678,Gourmet & World Food,Oils & Vinegar,Fragata,1295,1295
6679,Snacks & Branded Foods,Ready To Cook & Eat,Ask Foods,50,50
6680,Beauty & Hygiene,Health & Medicine,Sri Swastik,435,435
6681,"Foodgrains, Oil & Masala",Organic Staples,Pro Nature,124,124
6682,Beauty & Hygiene,Health & Medicine,Kerala Ayurveda,65,65
6683,"Kitchen, Garden & Pets",Crockery & Cutlery,Pasabahce,539,672
6684,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",Safe Harvest,62.72,64
6685,"Kitchen, Garden & Pets",Crockery & Cutlery,Borosil,729,865
6686,"Bakery, Cakes & Dairy",Dairy,Amul,75,75
6687,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",bb Royal,42,75
6688,Snacks & Branded Foods,Snacks & Namkeen,Jabsons,70,70
6689,Beauty & Hygiene,Skin Care,Natures Essence,240,240
6690,"Kitchen, Garden & Pets",Crockery & Cutlery,Pasabahce,399,495
6691,Gourmet & World Food,Tinned & Processed Food,BENGAMESE,199,199
6692,Gourmet & World Food,Cooking & Baking Needs,Ketofy,499,499
6693,Cleaning & Household,Detergents & Dishwash,Pidilite,79,80
6694,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",Elite,34,34
6695,"Kitchen, Garden & Pets",Cookware & Non Stick,United,1479,1750
6696,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,25,31.25
6697,Beauty & Hygiene,Health & Medicine,ORGANIC INDIA,225,225
6698,Beauty & Hygiene,Feminine Hygiene,Gillette Venus,287,299
6699,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,69,85
6700,Beauty & Hygiene,Men's Grooming,Kamasutra,126,210
6701,Cleaning & Household,Fresheners & Repellents,Odonil ,70,70
6702,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Makino,23.45,35
6703,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Sugar free,256.5,270
6704,Beauty & Hygiene,Men's Grooming,Uncle Tony,299.25,399
6705,Beauty & Hygiene,Skin Care,Olivia,38.25,45
6706,Beauty & Hygiene,Hair Care,Richfeel,1004,1004
6707,"Bakery, Cakes & Dairy","Cookies, Rusk & Khari",BHealthy,89,89
6708,Snacks & Branded Foods,Ready To Cook & Eat,Urban Platter,213.75,225
6709,"Bakery, Cakes & Dairy",Dairy,Amul Slim,150,150
6710,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",The Nibble Box,255,255
6711,Beauty & Hygiene,Skin Care,Organic Harvest,165,199
6712,Beauty & Hygiene,Fragrances & Deos,Royal Mirage,1140,1200
6713,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Keya,175,175
6714,"Foodgrains, Oil & Masala",Masalas & Spices,Keya,20,20
6715,"Kitchen, Garden & Pets",Appliances & Electricals,Milltec,429,598
6716,Beauty & Hygiene,Bath & Hand Wash,Soulflower,378,450
6717,"Foodgrains, Oil & Masala",Organic Staples,24 Mantra,145,145
6718,Beauty & Hygiene,Health & Medicine,Vicks,76,85
6719,Gourmet & World Food,Chocolates & Biscuits,Simpkins ,225,225
6720,Beauty & Hygiene,Hair Care,Mom & World,549,549
6721,Beverages,"Health Drink, Supplement",Bionova,360,360
6722,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Mr. Gold,325,325
6723,Baby Care,Baby Food & Formula,Aptamil,715,715
6724,Baby Care,Diapers & Wipes,Pampers ,999,999
6725,Gourmet & World Food,"Pasta, Soup & Noodles",Koka,94.5,105
6726,Gourmet & World Food,Drinks & Beverages,Battler,153,153
6727,"Foodgrains, Oil & Masala",Masalas & Spices,Tata Sampann,57.75,77
6728,Gourmet & World Food,Drinks & Beverages,Teamonk,112,160
6729,Gourmet & World Food,"Pasta, Soup & Noodles",Koka,36,40
6730,"Kitchen, Garden & Pets",Cookware & Non Stick,Namoo,475,531
6731,Gourmet & World Food,Drinks & Beverages,Lavazza,700,700
6732,Cleaning & Household,"Mops, Brushes & Scrubs",Gala,186,199
6733,"Foodgrains, Oil & Masala",Organic Staples,24 Mantra,95,95
6734,Gourmet & World Food,Chocolates & Biscuits,Gourmets Delite ,45,45
6735,"Kitchen, Garden & Pets",Storage & Accessories,Steelo,199,346
6736,Gourmet & World Food,Drinks & Beverages,Blue Tokai ,400,400
6737,"Eggs, Meat & Fish",Fish & Seafood,Seastar,170,170
6738,Gourmet & World Food,Drinks & Beverages,Sprig Tea,79,79
6739,Beauty & Hygiene,Fragrances & Deos,Neesh,342,380
6740,Beauty & Hygiene,Skin Care,Garnier Men,152,190
6741,Beauty & Hygiene,Bath & Hand Wash,Organic Harvest,157.5,175
6742,"Bakery, Cakes & Dairy",Non Dairy,So Good,374.4,550
6743,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Sunfeast YiPPee!,58,58
6744,"Foodgrains, Oil & Masala",Dry Fruits,bb Royal,54,56
6745,Beauty & Hygiene,Skin Care,Garnier,211.61,297
6746,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",GoodDiet,79,109
6747,"Kitchen, Garden & Pets",Storage & Accessories,Swastik,139,149
6748,"Bakery, Cakes & Dairy",Cakes & Pastries,Winkies,100,100
6749,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Fortune ,866,1195
6750,Beauty & Hygiene,Men's Grooming,Axe,124.8,130
6751,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Oleev,190.01,210
6752,Baby Care,Diapers & Wipes,Paw Paw,269,269
6753,Beauty & Hygiene,Fragrances & Deos,Jacques Bogart,2345,3350
6754,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",Nutty Yogi,239,239
6755,Beauty & Hygiene,Skin Care,Just Herbs,725,725
6756,Beauty & Hygiene,Bath & Hand Wash,Azafran,25,25
6757,Baby Care,Diapers & Wipes,Huggies,1463.09,1599
6758,Beauty & Hygiene,Fragrances & Deos,Secret Temptation,152,190
6759,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Earthon,285,285
6760,"Kitchen, Garden & Pets",Crockery & Cutlery,Iveo ,149,200
6761,Beauty & Hygiene,Health & Medicine,3BO,490,490
6762,Beauty & Hygiene,Feminine Hygiene,Whisper ,400,400
6763,"Kitchen, Garden & Pets",Kitchen Accessories,Elephant ,125,169
6764,Beauty & Hygiene,Skin Care,Aroma Magic ,191.25,255
6765,"Foodgrains, Oil & Masala",Rice & Rice Products,Kohinoor,103,125
6766,Cleaning & Household,Fresheners & Repellents,Odonil ,119.2,149
6767,Snacks & Branded Foods,Snacks & Namkeen,Bingo,50,50
6768,Baby Care,Mothers & Maternity,Himalaya,75,75
6769,Baby Care,Baby Bath & Hygiene,Johnson's baby,200,200
6770,Cleaning & Household,Detergents & Dishwash,Ujala,43,43
6771,Gourmet & World Food,"Sauces, Spreads & Dips",Veeba,28.9,34
6772,Beverages,Tea,18 Herbs,280,280
6773,"Foodgrains, Oil & Masala",Masalas & Spices,MAGGI ,52,58
6774,Gourmet & World Food,Drinks & Beverages,Twinings,499,499
6775,Gourmet & World Food,Cooking & Baking Needs,Nutty Yogi,79,79
6776,Beauty & Hygiene,Men's Grooming,The Man Company,247,349
6777,Beauty & Hygiene,Hair Care,Revlon,251.75,265
6778,Beauty & Hygiene,Fragrances & Deos,Fogg ,204,255
6779,Gourmet & World Food,Drinks & Beverages,Nescafe ,550,550
6780,Beauty & Hygiene,Skin Care,INATUR ,357.5,550
6781,Beauty & Hygiene,Health & Medicine,T BASE,225,300
6782,"Kitchen, Garden & Pets",Crockery & Cutlery,Anjali,135,175
6783,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Samvruddhi,366,366
6784,Beauty & Hygiene,Skin Care,The Face Shop,100,100
6785,Gourmet & World Food,Dairy & Cheese,Grandma Singletons,549,549
6786,Beauty & Hygiene,Skin Care,Kaya Youth,87.5,125
